Message,Label
Quick message: Can you pick up some groceries on your way? Please reply. Ref8460,ham
Reminder: Get a special discount now! Limited time offer. Please reply. Offer1846,spam
Today: Please check the attached report. Thanks. Ref2402,ham
Just letting you know: Thanks for helping me yesterday. Thanks. Ref7870,ham
You have won a guaranteed reward. Respond now. Have a good day. Offer7632,spam
Reminder: Special promotion! Get 90 percent off today. Reply when you can. Offer7482,spam
Hi! The meeting starts at 10 am. Thank you. Ref9962,ham
Hi! Can you send me the notes from today's class? Let me know. Ref6036,ham
Please note: The meeting starts at 10 am. Thank you. Ref0466,ham
Just letting you know: Let's have lunch together today. Please reply. Ref0314,ham
The weather is nice today. Thank you. Ref8962,ham
Today: I am waiting outside the office. Please reply. Ref2838,ham
Can we reschedule our appointment? Ref2554,ham
"Please note: Congratulations, your number has won a cash bonus. Please reply. Offer5710",spam
Reminder: Don't forget to bring your ID card. Have a good day. Ref0698,ham
Just letting you know: I will be there in ten minutes. Let me know. Ref4536,ham
Reminder: URGENT! You have been selected for a cash reward. Call now. Offer8448,spam
Please note: The meeting starts at 10 am. Ref2984,ham
Quick message: Your order has been delivered. Please reply. Ref7291,ham
Just letting you know: Please check the attached report. Ref9332,ham
Important: I am going to the market now. Let me know. Ref7890,ham
Important: Don't forget to bring your ID card. Please reply. Ref7695,ham
Hello! The weather is nice today. Reply when you can. Ref2329,ham
Hi! The project presentation is on Monday. Let me know. Ref5307,ham
Please note: See you tomorrow morning. Thank you. Ref9149,ham
Quick message: You are the lucky winner of a huge cash prize. Reply when you can. Offer4531,spam
Can we reschedule our appointment? Ref1547,ham
Today: Special promotion! Get 90 percent off today. Thank you. Offer2202,spam
Hi! I am waiting outside the office. Have a good day. Ref0689,ham
Important: Free membership available. Register today. Offer5089,spam
Reminder: Get a special discount now! Limited time offer. Reply when you can. Offer0297,spam
Please note: Can we reschedule our appointment? Reply when you can. Ref3211,ham
Important: Are you free this evening? Reply when you can. Ref6862,ham
Reminder: Can you pick up some groceries on your way? Let me know. Ref9588,ham
Just letting you know: See you tomorrow morning. Reply when you can. Ref0368,ham
Quick message: You are selected for a free prize. Confirm your details. Have a good day. Offer6609,spam
Please note: See you tomorrow morning. Thanks. Ref6492,ham
Please note: I reached safely. Thank you. Ref0296,ham
Hello! The project presentation is on Monday. Please reply. Ref2206,ham
You have won a guaranteed reward. Respond now. Thank you. Offer9532,spam
Just letting you know: Can you pick up some groceries on your way? Thank you. Ref4836,ham
Quick message: Exclusive offer available only today. Claim now. Let me know. Offer1484,spam
Thanks for helping me yesterday. Let me know. Ref4912,ham
Just letting you know: Earn money from home with our amazing opportunity. Thank you. Offer8071,spam
Please note: The meeting starts at 10 am. Please reply. Ref5652,ham
Important: I am waiting outside the office. Ref0591,ham
You are the lucky winner of a huge cash prize. Have a good day. Offer6398,spam
Quick message: Can you send me the notes from today's class? Have a good day. Ref1934,ham
Quick message: Free membership available. Register today. Please reply. Offer7571,spam
Today: Congratulations winner! Contact us to collect your prize. Reply when you can. Offer8108,spam
Today: Please bring your laptop tomorrow. Ref4895,ham
Hello! Act now to receive your free gift. Let me know. Offer2816,spam
Today: Get rich quickly with this incredible money-making offer. Offer9512,spam
Please note: FREE entry to win a luxury car. Reply WIN now. Let me know. Offer1105,spam
Today: URGENT! You have been selected for a cash reward. Call now. Thanks. Offer8364,spam
Just letting you know: Please check the attached report. Ref5379,ham
Reminder: Please call me when you reach home. Please reply. Ref7958,ham
Reminder: Free gift waiting for you. Claim your reward today. Offer6489,spam
Quick message: Act now to receive your free gift. Have a good day. Offer2063,spam
Just letting you know: You have been chosen for a free vacation. Have a good day. Offer3283,spam
Quick message: Let me know when you are available. Please reply. Ref3877,ham
Today: See you tomorrow morning. Thanks. Ref5504,ham
Special cash offer just for you. Reply now. Reply when you can. Offer9451,spam
Today: Let me know when you are available. Ref1088,ham
Just letting you know: Amazing deal! Get your bonus before the offer ends. Have a good day. Offer0868,spam
Quick message: You have won a guaranteed reward. Respond now. Have a good day. Offer3888,spam
Your assignment is due tomorrow. Ref2057,ham
I reached safely. Have a good day. Ref8202,ham
Please note: Urgent reward notification. Claim before midnight. Offer6724,spam
Hi! Earn money from home with our amazing opportunity. Thanks. Offer9633,spam
Hi! Can we reschedule our appointment? Please reply. Ref6474,ham
Quick message: What time does the train arrive? Reply when you can. Ref6009,ham
Please note: Win a brand new phone today. Click to claim your prize. Reply when you can. Offer8641,spam
Quick message: Win a brand new phone today. Click to claim your prize. Have a good day. Offer7334,spam
Congratulations! You have won a free prize. Claim now. Offer0987,spam
Important: What time does the train arrive? Please reply. Ref0443,ham
"Hi! Hey, are we still meeting at 6 pm? Let me know. Ref1144",ham
Hello! Urgent reward notification. Claim before midnight. Offer1807,spam
The weather is nice today. Thank you. Ref2468,ham
Important: You are the lucky winner of a huge cash prize. Have a good day. Offer7742,spam
Hi! The weather is nice today. Please reply. Ref1157,ham
Just letting you know: Earn money from home with our amazing opportunity. Reply when you can. Offer9903,spam
Today: Get a special discount now! Limited time offer. Offer4371,spam
Today: You have won a shopping voucher. Click here now. Let me know. Offer9962,spam
Please remind me about the meeting. Have a good day. Ref1306,ham
Please note: Your assignment is due tomorrow. Let me know. Ref7073,ham
Quick message: See you tomorrow morning. Thanks. Ref1878,ham
Hello! Can you pick up some groceries on your way? Reply when you can. Ref4802,ham
Please note: Special promotion! Get 90 percent off today. Let me know. Offer3535,spam
Hello! Can we reschedule our appointment? Ref6293,ham
Please note: Congratulations! Your account has received a reward. Please reply. Offer5155,spam
Reminder: Don't forget to bring your ID card. Thank you. Ref7920,ham
Free gift waiting for you. Claim your reward today. Let me know. Offer3931,spam
Congratulations! Your account has received a reward. Have a good day. Offer6863,spam
Please note: Can you send me the notes from today's class? Thanks. Ref9633,ham
Please note: Thanks for helping me yesterday. Please reply. Ref7462,ham
Hello! Let me know when you are available. Let me know. Ref7557,ham
Exclusive winner notification. Claim your cash prize. Please reply. Offer3995,spam
Today: You are the lucky winner of a huge cash prize. Reply when you can. Offer5040,spam
Hello! Congratulations! You have won a free prize. Claim now. Have a good day. Offer7510,spam
Quick message: Earn money from home with our amazing opportunity. Let me know. Offer5829,spam
Get a special discount now! Limited time offer. Reply when you can. Offer5770,spam
Please call me when you reach home. Let me know. Ref2297,ham
You have won a guaranteed reward. Respond now. Thanks. Offer4812,spam
Reminder: You are the lucky winner of a huge cash prize. Offer7636,spam
Just letting you know: URGENT! You have been selected for a cash reward. Call now. Offer6256,spam
Just letting you know: I will be there in ten minutes. Reply when you can. Ref4445,ham
I have sent the documents to your email. Thanks. Ref7637,ham
"Today: Congratulations, your number has won a cash bonus. Let me know. Offer8662",spam
Hello! Let me know when you are available. Let me know. Ref9115,ham
Just letting you know: What time does the train arrive? Reply when you can. Ref2288,ham
Just letting you know: Your assignment is due tomorrow. Let me know. Ref4756,ham
Quick message: Get a special discount now! Limited time offer. Please reply. Offer2019,spam
Please note: Your order has been delivered. Please reply. Ref0914,ham
Quick message: Win a brand new phone today. Click to claim your prize. Reply when you can. Offer1437,spam
Reminder: Win a brand new phone today. Click to claim your prize. Please reply. Offer3234,spam
You have won a guaranteed reward. Respond now. Have a good day. Offer3783,spam
Please note: You are eligible for a special bonus. Apply immediately. Reply when you can. Offer5035,spam
Quick message: Your assignment is due tomorrow. Let me know. Ref2874,ham
Please note: Congratulations winner! Contact us to collect your prize. Please reply. Offer7952,spam
Today: I have sent the documents to your email. Please reply. Ref6439,ham
Hello! WIN CASH NOW! Reply YES to receive your reward. Let me know. Offer6629,spam
Just letting you know: Free membership available. Register today. Offer6462,spam
Reminder: What time does the train arrive? Have a good day. Ref7036,ham
Quick message: Get rich quickly with this incredible money-making offer. Please reply. Offer3948,spam
Hello! Free gift waiting for you. Claim your reward today. Thank you. Offer9114,spam
Please note: The weather is nice today. Have a good day. Ref0157,ham
I will call you after work. Let me know. Ref4706,ham
Hello! Please remind me about the meeting. Please reply. Ref9681,ham
"Reminder: Congratulations, your number has won a cash bonus. Offer7203",spam
Reminder: Don't forget to bring your ID card. Reply when you can. Ref5844,ham
Reminder: Please submit the form before Friday. Thanks. Ref1549,ham
I am going to the market now. Please reply. Ref4944,ham
Reminder: Act now to receive your free gift. Let me know. Offer4115,spam
Quick message: FREE entry to win a luxury car. Reply WIN now. Please reply. Offer7592,spam
Hello! What time does the train arrive? Ref3641,ham
Important: Special cash offer just for you. Reply now. Have a good day. Offer7581,spam
"Hi! Congratulations, your number has won a cash bonus. Please reply. Offer5904",spam
Hello! Are you free this evening? Thanks. Ref5328,ham
Quick message: FREE entry to win a luxury car. Reply WIN now. Offer1913,spam
The meeting starts at 10 am. Thank you. Ref6639,ham
Just letting you know: Please call me when you reach home. Please reply. Ref4900,ham
Today: Let me know when you are available. Thank you. Ref5259,ham
Hello! Happy birthday! Have a wonderful day. Let me know. Ref6011,ham
Hi! Earn thousands from home. Join this opportunity now. Have a good day. Offer5156,spam
